"Страна";"Дата";"Заражений";"Выздоровлений";"Смертей";"Заражений за день";"Выздоровлений за день";"Смертей за день"
Сент-Люсия;07.03.2020;0;0;0;0;0;0
Сент-Люсия;07.04.2020;14;1;0;0;0;0
Сент-Люсия;08.02.2020;0;0;0;0;0;0
Сент-Люсия;08.03.2020;0;0;0;0;0;0
Сент-Люсия;08.04.2020;14;1;0;0;0;0
Сент-Люсия;09.02.2020;0;0;0;0;0;0
Сент-Люсия;09.03.2020;0;0;0;0;0;0
Сент-Люсия;09.04.2020;14;1;0;0;0;0
Сент-Люсия;10.02.2020;0;0;0;0;0;0
Сент-Люсия;10.03.2020;0;0;0;0;0;0
Сент-Люсия;10.04.2020;15;1;0;1;0;0
Сент-Люсия;11.02.2020;0;0;0;0;0;0
Сент-Люсия;11.03.2020;0;0;0;0;0;0
Сент-Люсия;11.04.2020;15;1;0;0;0;0
Сент-Люсия;12.02.2020;0;0;0;0;0;0
Сент-Люсия;12.03.2020;0;0;0;0;0;0
Сент-Люсия;12.04.2020;15;4;0;0;3;0
Сент-Люсия;13.02.2020;0;0;0;0;0;0
Сент-Люсия;13.03.2020;0;0;0;0;0;0
Сент-Люсия;13.04.2020;15;4;0;0;0;0
Сент-Люсия;14.02.2020;0;0;0;0;0;0
Сент-Люсия;14.03.2020;1;0;0;1;0;0
Сент-Люсия;14.04.2020;15;11;0;0;7;0
Сент-Люсия;15.02.2020;0;0;0;0;0;0
Сент-Люсия;15.03.2020;2;0;0;1;0;0
Сент-Люсия;15.04.2020;15;11;0;0;0;0
Сент-Люсия;16.02.2020;0;0;0;0;0;0
Сент-Люсия;16.03.2020;2;0;0;0;0;0
Сент-Люсия;16.04.2020;15;11;0;0;0;0
Сент-Люсия;17.02.2020;0;0;0;0;0;0
Сент-Люсия;17.03.2020;2;0;0;0;0;0
Сент-Люсия;17.04.2020;15;11;0;0;0;0
Сент-Люсия;18.02.2020;0;0;0;0;0;0
Сент-Люсия;18.03.2020;2;0;0;0;0;0
Сент-Люсия;18.04.2020;15;11;0;0;0;0
Сент-Люсия;19.02.2020;0;0;0;0;0;0
Сент-Люсия;19.03.2020;2;0;0;0;0;0
Сент-Люсия;19.04.2020;15;11;0;0;0;0
Сент-Люсия;20.02.2020;0;0;0;0;0;0
Сент-Люсия;20.03.2020;2;0;0;0;0;0
Сент-Люсия;20.04.2020;15;13;0;0;2;0
Сент-Люсия;21.02.2020;0;0;0;0;0;0
Сент-Люсия;21.03.2020;2;0;0;0;0;0
Сент-Люсия;21.04.2020;15;13;0;0;0;0
Сент-Люсия;22.01.2020;0;0;0;0;0;0
Сент-Люсия;22.02.2020;0;0;0;0;0;0
Сент-Люсия;22.03.2020;2;0;0;0;0;0
Сент-Люсия;22.04.2020;15;15;0;0;2;0
Сент-Люсия;23.01.2020;0;0;0;0;0;0
Сент-Люсия;23.02.2020;0;0;0;0;0;0
Сент-Люсия;23.03.2020;3;0;0;1;0;0
Сент-Люсия;23.04.2020;15;15;0;0;0;0
Сент-Люсия;24.01.2020;0;0;0;0;0;0
Сент-Люсия;24.02.2020;0;0;0;0;0;0
Сент-Люсия;24.03.2020;3;0;0;0;0;0
Сент-Люсия;24.04.2020;15;15;0;0;0;0
Сент-Люсия;25.01.2020;0;0;0;0;0;0
Сент-Люсия;25.02.2020;0;0;0;0;0;0
Сент-Люсия;25.03.2020;3;0;0;0;0;0
Сент-Люсия;25.04.2020;15;15;0;0;0;0
Сент-Люсия;26.01.2020;0;0;0;0;0;0
Сент-Люсия;26.02.2020;0;0;0;0;0;0
Сент-Люсия;26.03.2020;3;0;0;0;0;0
Сент-Люсия;26.04.2020;15;15;0;0;0;0
Сент-Люсия;27.01.2020;0;0;0;0;0;0
Сент-Люсия;27.02.2020;0;0;0;0;0;0
Сент-Люсия;27.03.2020;3;1;0;0;1;0
Сент-Люсия;27.04.2020;15;15;0;0;0;0
Сент-Люсия;28.01.2020;0;0;0;0;0;0
Сент-Люсия;28.02.2020;0;0;0;0;0;0
Сент-Люсия;28.03.2020;3;1;0;0;0;0
Сент-Люсия;28.04.2020;15;15;0;0;0;0
Сент-Люсия;29.01.2020;0;0;0;0;0;0
Сент-Люсия;29.02.2020;0;0;0;0;0;0
Сент-Люсия;29.03.2020;9;1;0;6;0;0
Сент-Люсия;29.04.2020;17;15;0;2;0;0
Сент-Люсия;30.01.2020;0;0;0;0;0;0
Сент-Люсия;30.03.2020;9;1;0;0;0;0
Сент-Люсия;31.01.2020;0;0;0;0;0;0
Сент-Люсия;31.03.2020;13;1;0;4;0;0
Сербия;01.02.2020;0;0;0;0;0;0
Сербия;01.03.2020;0;0;0;0;0;0
Сербия;01.04.2020;1060;0;28;160;0;12
Сербия;02.02.2020;0;0;0;0;0;0
Сербия;02.03.2020;0;0;0;0;0;0
Сербия;02.04.2020;1171;0;31;111;0;3
Сербия;03.02.2020;0;0;0;0;0;0
Сербия;03.03.2020;0;0;0;0;0;0
Сербия;03.04.2020;1476;0;39;305;0;8
Сербия;04.02.2020;0;0;0;0;0;0
Сербия;04.03.2020;0;0;0;0;0;0
Сербия;04.04.2020;1624;0;44;148;0;5
Сербия;05.02.2020;0;0;0;0;0;0
Сербия;05.03.2020;0;0;0;0;0;0
Сербия;05.04.2020;1908;0;51;284;0;7
Сербия;06.02.2020;0;0;0;0;0;0
Сербия;06.03.2020;1;0;0;1;0;0
Сербия;06.04.2020;2200;0;58;292;0;7
Сербия;07.02.2020;0;0;0;0;0;0
Сербия;07.03.2020;1;0;0;0;0;0
Сербия;07.04.2020;2447;0;61;247;0;3
Сербия;08.02.2020;0;0;0;0;0;0
Сербия;08.03.2020;1;0;0;0;0;0
Сербия;08.04.2020;2666;0;65;219;0;4
Сербия;09.02.2020;0;0;0;0;0;0
Сербия;09.03.2020;1;0;0;0;0;0
Сербия;09.04.2020;2867;0;66;201;0;1
Сербия;10.02.2020;0;0;0;0;0;0
Сербия;10.03.2020;5;0;0;4;0;0
Сербия;10.04.2020;3105;0;71;238;0;5
Сербия;11.02.2020;0;0;0;0;0;0
Сербия;11.03.2020;12;0;0;7;0;0
Сербия;11.04.2020;3380;0;74;275;0;3
Сербия;12.02.2020;0;0;0;0;0;0
Сербия;12.03.2020;19;0;0;7;0;0
Сербия;12.04.2020;3630;0;80;250;0;6
Сербия;13.02.2020;0;0;0;0;0;0
Сербия;13.03.2020;35;0;0;16;0;0
Сербия;13.04.2020;4054;0;85;424;0;5
Сербия;14.02.2020;0;0;0;0;0;0
Сербия;14.03.2020;46;0;0;11;0;0
Сербия;14.04.2020;4465;0;94;411;0;9
Сербия;15.02.2020;0;0;0;0;0;0
Сербия;15.03.2020;48;0;0;2;0;0
Сербия;15.04.2020;4873;0;99;408;0;5
Сербия;16.02.2020;0;0;0;0;0;0
Сербия;16.03.2020;55;1;0;7;1;0
Сербия;16.04.2020;5318;0;103;445;0;4
Сербия;17.02.2020;0;0;0;0;0;0
Сербия;17.03.2020;65;1;0;10;0;0
Сербия;17.04.2020;5690;534;110;372;534;7
Сербия;18.02.2020;0;0;0;0;0;0
Сербия;18.03.2020;83;1;0;18;0;0
Сербия;18.04.2020;5994;637;117;304;103;7
Сербия;19.02.2020;0;0;0;0;0;0
Сербия;19.03.2020;103;1;0;20;0;0
Сербия;19.04.2020;6318;753;122;324;116;5
Сербия;20.02.2020;0;0;0;0;0;0
Сербия;20.03.2020;135;1;1;32;0;1
Сербия;20.04.2020;6630;870;125;312;117;3
Сербия;21.02.2020;0;0;0;0;0;0
Сербия;21.03.2020;171;1;1;36;0;0
Сербия;21.04.2020;6630;870;125;0;0;0
Сербия;22.01.2020;0;0;0;0;0;0
Сербия;22.02.2020;0;0;0;0;0;0
Сербия;22.03.2020;222;1;2;51;0;1
Сербия;22.04.2020;6630;870;125;0;0;0
Сербия;23.01.2020;0;0;0;0;0;0
Сербия;23.02.2020;0;0;0;0;0;0
Сербия;23.03.2020;249;1;3;27;0;1
Сербия;23.04.2020;6630;870;125;0;0;0
Сербия;24.01.2020;0;0;0;0;0;0
Сербия;24.02.2020;0;0;0;0;0;0
Сербия;24.03.2020;303;15;3;54;14;0
Сербия;24.04.2020;6630;870;125;0;0;0
Сербия;25.01.2020;0;0;0;0;0;0
Сербия;25.02.2020;0;0;0;0;0;0
Сербия;25.03.2020;384;15;4;81;0;1
Сербия;25.04.2020;6630;870;125;0;0;0
Сербия;26.01.2020;0;0;0;0;0;0
Сербия;26.02.2020;0;0;0;0;0;0
Сербия;26.03.2020;384;0;1;0;-15;-3
Сербия;26.04.2020;6630;870;125;0;0;0
Сербия;27.01.2020;0;0;0;0;0;0
Сербия;27.02.2020;0;0;0;0;0;0
Сербия;27.03.2020;457;0;1;73;0;0
Сербия;27.04.2020;6630;870;125;0;0;0
Сербия;28.01.2020;0;0;0;0;0;0
Сербия;28.02.2020;0;0;0;0;0;0
Сербия;28.03.2020;659;0;10;202;0;9
Сербия;28.04.2020;6630;870;125;0;0;0
Сербия;29.01.2020;0;0;0;0;0;0
Сербия;29.02.2020;0;0;0;0;0;0
Сербия;29.03.2020;741;0;13;82;0;3
Сербия;29.04.2020;6630;870;125;0;0;0
Сербия;30.01.2020;0;0;0;0;0;0
Сербия;30.03.2020;785;0;16;44;0;3
Сербия;31.01.2020;0;0;0;0;0;0
Сербия;31.03.2020;900;0;16;115;0;0
Сингапур;01.02.2020;16;0;0;3;0;0
Сингапур;01.03.2020;106;72;0;4;0;0
Сингапур;01.04.2020;1000;245;3;74;5;0
Сингапур;02.02.2020;18;0;0;2;0;0
Сингапур;02.03.2020;108;78;0;2;6;0
Сингапур;02.04.2020;1049;266;4;49;21;1
Сингапур;03.02.2020;18;0;0;0;0;0
Сингапур;03.03.2020;110;78;0;2;0;0
Сингапур;03.04.2020;1114;282;5;65;16;1
Сингапур;04.02.2020;24;0;0;6;0;0
Сингапур;04.03.2020;110;78;0;0;0;0
Сингапур;04.04.2020;1189;297;6;75;15;1
Сингапур;05.02.2020;28;0;0;4;0;0
Сингапур;05.03.2020;117;78;0;7;0;0
Сингапур;05.04.2020;1309;320;6;120;23;0
Сингапур;06.02.2020;28;0;0;0;0;0
Сингапур;06.03.2020;130;78;0;13;0;0
Сингапур;06.04.2020;1375;344;6;66;24;0
Сингапур;07.02.2020;30;0;0;2;0;0
Сингапур;07.03.2020;138;78;0;8;0;0
Сингапур;07.04.2020;1481;377;6;106;33;0
Сингапур;08.02.2020;33;2;0;3;2;0
Сингапур;08.03.2020;150;78;0;12;0;0
Сингапур;08.04.2020;1623;406;6;142;29;0
Сингапур;09.02.2020;40;2;0;7;0;0
Сингапур;09.03.2020;150;78;0;0;0;0
Сингапур;09.04.2020;1910;460;6;287;54;0
Сингапур;10.02.2020;45;2;0;5;0;0
Сингапур;10.03.2020;160;78;0;10;0;0
Сингапур;10.04.2020;2108;492;7;198;32;1
Сингапур;11.02.2020;47;9;0;2;7;0
Сингапур;11.03.2020;178;96;0;18;18;0
Сингапур;11.04.2020;2299;528;8;191;36;1
Сингапур;12.02.2020;50;15;0;3;6;0
Сингапур;12.03.2020;178;96;0;0;0;0
Сингапур;12.04.2020;2532;560;8;233;32;0
Сингапур;13.02.2020;58;15;0;8;0;0
Сингапур;13.03.2020;200;97;0;22;1;0
Сингапур;13.04.2020;2918;586;9;386;26;1
Сингапур;14.02.2020;67;17;0;9;2;0
Сингапур;14.03.2020;212;105;0;12;8;0
Сингапур;14.04.2020;3252;611;10;334;25;1
Сингапур;15.02.2020;72;18;0;5;1;0
Сингапур;15.03.2020;226;105;0;14;0;0
Сингапур;15.04.2020;3699;652;10;447;41;0
Сингапур;16.02.2020;75;18;0;3;0;0
Сингапур;16.03.2020;243;109;0;17;4;0
Сингапур;16.04.2020;4427;683;10;728;31;0
Сингапур;17.02.2020;77;24;0;2;6;0
Сингапур;17.03.2020;266;114;0;23;5;0
Сингапур;17.04.2020;5050;708;11;623;25;1
Сингапур;18.02.2020;81;29;0;4;5;0
Сингапур;18.03.2020;313;114;0;47;0;0
Сингапур;18.04.2020;5992;740;11;942;32;0
Сингапур;19.02.2020;84;34;0;3;5;0
Сингапур;19.03.2020;345;114;0;32;0;0
Сингапур;19.04.2020;6588;768;11;596;28;0
Сингапур;20.02.2020;84;34;0;0;0;0
Сингапур;20.03.2020;385;124;0;40;10;0
Сингапур;20.04.2020;8014;801;11;1426;33;0
Сингапур;21.02.2020;85;37;0;1;3;0
Сингапур;21.03.2020;432;140;2;47;16;2
Сингапур;21.04.2020;9125;839;11;1111;38;0
Сингапур;22.01.2020;0;0;0;0;0;0
Сингапур;22.02.2020;85;37;0;0;0;0
Сингапур;22.03.2020;455;144;2;23;4;0
Сингапур;22.04.2020;10141;896;12;1016;57;1
Сингапур;23.01.2020;1;0;0;1;0;0
Сингапур;23.02.2020;89;51;0;4;14;0
Сингапур;23.03.2020;509;144;2;54;0;0
Сингапур;23.04.2020;11178;924;12;1037;28;0
Сингапур;24.01.2020;3;0;0;2;0;0
Сингапур;24.02.2020;89;51;0;0;0;0
Сингапур;24.03.2020;558;156;2;49;12;0
Сингапур;24.04.2020;12075;956;12;897;32;0
Сингапур;25.01.2020;3;0;0;0;0;0
Сингапур;25.02.2020;91;53;0;2;2;0
Сингапур;25.03.2020;631;160;2;73;4;0
Сингапур;25.04.2020;12693;1002;12;618;46;0
Сингапур;26.01.2020;4;0;0;1;0;0
Сингапур;26.02.2020;93;62;0;2;9;0
Сингапур;26.03.2020;683;172;2;52;12;0
Сингапур;26.04.2020;13624;1060;12;931;58;0
Сингапур;27.01.2020;5;0;0;1;0;0
Сингапур;27.02.2020;93;62;0;0;0;0
Сингапур;27.03.2020;732;183;2;49;11;0
Сингапур;27.04.2020;14423;1095;14;799;35;2
Сингапур;28.01.2020;7;0;0;2;0;0
Сингапур;28.02.2020;93;62;0;0;0;0
Сингапур;28.03.2020;802;198;2;70;15;0
Сингапур;28.04.2020;14951;1128;14;528;33;0
Сингапур;29.01.2020;7;0;0;0;0;0
Сингапур;29.02.2020;102;72;0;9;10;0
Сингапур;29.03.2020;844;212;3;42;14;1
Сингапур;29.04.2020;15641;1188;14;690;60;0
Сингапур;30.01.2020;10;0;0;3;0;0
Сингапур;30.03.2020;879;228;3;35;16;0
Сингапур;31.01.2020;13;0;0;3;0;0
Сингапур;31.03.2020;926;240;3;47;12;0
Сирия;01.02.2020;0;0;0;0;0;0
Сирия;01.03.2020;0;0;0;0;0;0
Сирия;01.04.2020;10;0;2;0;0;0
Сирия;02.02.2020;0;0;0;0;0;0
Сирия;02.03.2020;0;0;0;0;0;0
Сирия;02.04.2020;16;0;2;6;0;0
Сирия;03.02.2020;0;0;0;0;0;0
Сирия;03.03.2020;0;0;0;0;0;0
Сирия;03.04.2020;16;0;2;0;0;0
Сирия;04.02.2020;0;0;0;0;0;0
Сирия;04.03.2020;0;0;0;0;0;0
Сирия;04.04.2020;16;2;2;0;2;0
Сирия;05.02.2020;0;0;0;0;0;0
Сирия;05.03.2020;0;0;0;0;0;0
Сирия;05.04.2020;19;2;2;3;0;0
Сирия;06.02.2020;0;0;0;0;0;0
Сирия;06.03.2020;0;0;0;0;0;0
Сирия;06.04.2020;19;2;2;0;0;0
Сирия;07.02.2020;0;0;0;0;0;0
Сирия;07.03.2020;0;0;0;0;0;0
Сирия;07.04.2020;19;3;2;0;1;0
Сирия;08.02.2020;0;0;0;0;0;0
Сирия;08.03.2020;0;0;0;0;0;0
Сирия;08.04.2020;19;4;2;0;1;0
Сирия;09.02.2020;0;0;0;0;0;0
Сирия;09.03.2020;0;0;0;0;0;0
Сирия;09.04.2020;19;4;2;0;0;0
Сирия;10.02.2020;0;0;0;0;0;0
Сирия;10.03.2020;0;0;0;0;0;0
Сирия;10.04.2020;19;4;2;0;0;0
Сирия;11.02.2020;0;0;0;0;0;0
Сирия;11.03.2020;0;0;0;0;0;0
Сирия;11.04.2020;25;5;2;6;1;0
Сирия;12.02.2020;0;0;0;0;0;0
Сирия;12.03.2020;0;0;0;0;0;0
Сирия;12.04.2020;25;5;2;0;0;0
Сирия;13.02.2020;0;0;0;0;0;0
Сирия;13.03.2020;0;0;0;0;0;0
Сирия;13.04.2020;25;5;2;0;0;0
Сирия;14.02.2020;0;0;0;0;0;0
Сирия;14.03.2020;0;0;0;0;0;0
Сирия;14.04.2020;29;5;2;4;0;0
Сирия;15.02.2020;0;0;0;0;0;0
Сирия;15.03.2020;0;0;0;0;0;0
Сирия;15.04.2020;33;5;2;4;0;0
Сирия;16.02.2020;0;0;0;0;0;0
Сирия;16.03.2020;0;0;0;0;0;0
Сирия;16.04.2020;33;5;2;0;0;0
Сирия;17.02.2020;0;0;0;0;0;0
Сирия;17.03.2020;0;0;0;0;0;0
Сирия;17.04.2020;38;5;2;5;0;0
Сирия;18.02.2020;0;0;0;0;0;0
Сирия;18.03.2020;0;0;0;0;0;0
Сирия;18.04.2020;38;5;2;0;0;0
Сирия;19.02.2020;0;0;0;0;0;0
Сирия;19.03.2020;0;0;0;0;0;0
Сирия;19.04.2020;39;5;3;1;0;1
Сирия;20.02.2020;0;0;0;0;0;0
Сирия;20.03.2020;0;0;0;0;0;0
Сирия;20.04.2020;39;5;3;0;0;0
Сирия;21.02.2020;0;0;0;0;0;0
Сирия;21.03.2020;0;0;0;0;0;0
Сирия;21.04.2020;42;6;3;3;1;0
Сирия;22.01.2020;0;0;0;0;0;0
Сирия;22.02.2020;0;0;0;0;0;0
Сирия;22.03.2020;1;0;0;1;0;0
Сирия;22.04.2020;42;6;3;0;0;0
Сирия;23.01.2020;0;0;0;0;0;0
Сирия;23.02.2020;0;0;0;0;0;0
Сирия;23.03.2020;1;0;0;0;0;0
Сирия;23.04.2020;42;6;3;0;0;0
Сирия;24.01.2020;0;0;0;0;0;0
Сирия;24.02.2020;0;0;0;0;0;0
Сирия;24.03.2020;1;0;0;0;0;0
Сирия;24.04.2020;42;6;3;0;0;0
Сирия;25.01.2020;0;0;0;0;0;0
Сирия;25.02.2020;0;0;0;0;0;0
Сирия;25.03.2020;5;0;0;4;0;0
Сирия;25.04.2020;42;11;3;0;5;0
Сирия;26.01.2020;0;0;0;0;0;0
Сирия;26.02.2020;0;0;0;0;0;0
Сирия;26.03.2020;5;0;0;0;0;0
Сирия;26.04.2020;43;14;3;1;3;0
Сирия;27.01.2020;0;0;0;0;0;0
Сирия;27.02.2020;0;0;0;0;0;0
Сирия;27.03.2020;5;0;0;0;0;0
Сирия;27.04.2020;43;19;3;0;5;0
Сирия;28.01.2020;0;0;0;0;0;0
Сирия;28.02.2020;0;0;0;0;0;0
Сирия;28.03.2020;5;0;0;0;0;0
Сирия;28.04.2020;43;21;3;0;2;0
Сирия;29.01.2020;0;0;0;0;0;0
Сирия;29.02.2020;0;0;0;0;0;0
Сирия;29.03.2020;9;0;1;4;0;1
Сирия;29.04.2020;43;21;3;0;0;0
Сирия;30.01.2020;0;0;0;0;0;0
Сирия;30.03.2020;10;0;2;1;0;1
Сирия;31.01.2020;0;0;0;0;0;0
Сирия;31.03.2020;10;0;2;0;0;0
Словакия;01.02.2020;0;0;0;0;0;0
Словакия;01.03.2020;0;0;0;0;0;0
Словакия;01.04.2020;400;3;1;37;0;1
Словакия;02.02.2020;0;0;0;0;0;0
Словакия;02.03.2020;0;0;0;0;0;0
Словакия;02.04.2020;426;5;1;26;2;0
Словакия;03.02.2020;0;0;0;0;0;0
Словакия;03.03.2020;0;0;0;0;0;0
Словакия;03.04.2020;450;10;1;24;5;0
Словакия;04.02.2020;0;0;0;0;0;0
Словакия;04.03.2020;0;0;0;0;0;0
Словакия;04.04.2020;471;10;1;21;0;0
Словакия;05.02.2020;0;0;0;0;0;0
Словакия;05.03.2020;0;0;0;0;0;0
Словакия;05.04.2020;485;10;1;14;0;0
Словакия;06.02.2020;0;0;0;0;0;0
Словакия;06.03.2020;1;0;0;1;0;0
Словакия;06.04.2020;534;8;2;49;-2;1
Словакия;07.02.2020;0;0;0;0;0;0
Словакия;07.03.2020;1;0;0;0;0;0
Словакия;07.04.2020;581;13;2;47;5;0
Словакия;08.02.2020;0;0;0;0;0;0
Словакия;08.03.2020;3;0;0;2;0;0
Словакия;08.04.2020;682;16;2;101;3;0
Словакия;09.02.2020;0;0;0;0;0;0
Словакия;09.03.2020;3;0;0;0;0;0
Словакия;09.04.2020;701;23;2;19;7;0
Словакия;10.02.2020;0;0;0;0;0;0
Словакия;10.03.2020;7;0;0;4;0;0
Словакия;10.04.2020;715;23;2;14;0;0
Словакия;11.02.2020;0;0;0;0;0;0
Словакия;11.03.2020;10;0;0;3;0;0
Словакия;11.04.2020;728;23;2;13;0;0
Словакия;12.02.2020;0;0;0;0;0;0
Словакия;12.03.2020;16;0;0;6;0;0
Словакия;12.04.2020;742;23;2;14;0;0
Словакия;13.02.2020;0;0;0;0;0;0
Словакия;13.03.2020;32;0;0;16;0;0
Словакия;13.04.2020;769;107;2;27;84;0
Словакия;14.02.2020;0;0;0;0;0;0
Словакия;14.03.2020;44;0;0;12;0;0
Словакия;14.04.2020;835;113;2;66;6;0
Словакия;15.02.2020;0;0;0;0;0;0
Словакия;15.03.2020;54;0;0;10;0;0
Словакия;15.04.2020;863;151;6;28;38;4
Словакия;16.02.2020;0;0;0;0;0;0
Словакия;16.03.2020;63;0;0;9;0;0
Словакия;16.04.2020;977;167;8;114;16;2
Словакия;17.02.2020;0;0;0;0;0;0
Словакия;17.03.2020;72;0;0;9;0;0
Словакия;17.04.2020;1049;175;9;72;8;1
Словакия;18.02.2020;0;0;0;0;0;0
Словакия;18.03.2020;105;0;1;33;0;1
Словакия;18.04.2020;1089;213;11;40;38;2
Словакия;19.02.2020;0;0;0;0;0;0
Словакия;19.03.2020;123;0;1;18;0;0
Словакия;19.04.2020;1161;229;12;72;16;1
Словакия;20.02.2020;0;0;0;0;0;0
Словакия;20.03.2020;137;0;1;14;0;0
Словакия;20.04.2020;1173;251;13;12;22;1
Словакия;21.02.2020;0;0;0;0;0;0
Словакия;21.03.2020;178;0;1;41;0;0
Словакия;21.04.2020;1199;258;14;26;7;1
Словакия;22.01.2020;0;0;0;0;0;0
Словакия;22.02.2020;0;0;0;0;0;0
